Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
02241ae6b1c68ad33b925f7499aaecc5b5ef4a70540616310427cde269b1f406,2019-12,Gwent Police,Gwent Police,-2.714892,51.583844,On or near CAMP ROAD,W01001578,Monmouthshire 009C,Offender given penalty notice
542fb260d16d61113fd3ee6706f3d8a0234a1baa843aad907fc34ab367dadd61,2019-12,Gwent Police,Gwent Police,-2.989145,51.577069,On or near ALBION CLOSE,W01001659,Newport 018A,Unable to prosecute suspect
9bfd7a39dc901d16edc43ba4b6d8f5d1ff70ad7b0d0a64a6acb93feeddf15139,2019-12,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
f4c7a4a26e5ade250ebb0b4c48316f2012537962b6772d3ea33664bd0936daf6,2019-12,Gwent Police,Gwent Police,,,No location,,,Suspect charged
6401fd52bc34ccc0dafdbfff88ccf4e27f4146e5ec36ef1dbb92aca8355f749e,2019-12,Gwent Police,Gwent Police,-3.024709,51.821953,On or near LAUNDRY PLACE,W01001557,Monmouthshire 001C,Offender given a drugs possession warning
ef738e97dadc1015fd0cbd4833ee2ea960b4aaaa7d031007663e17886c88d7d5,2019-12,Gwent Police,Gwent Police,-3.171046,51.802819,On or near INTERMEDIATE ROAD,W01001446,Blaenau Gwent 002A,Investigation complete; no suspect identified
e7aabf24d388f9614c6127efe941cdd07a239ad0e62fc9375c36223467db008d,2019-12,Gwent Police,Gwent Police,-3.096383,51.606463,On or near LYNE ROAD,W01001412,Caerphilly 017B,Investigation complete; no suspect identified
6abcc49e6074496dc49fa2b94fac324fc83d2c3d7bb2070e7cdedcb45accaf19,2019-12,Gwent Police,Gwent Police,-2.995029,51.594049,On or near SHERWSBURY CLOSE,W01001681,Newport 006B,Investigation complete; no suspect identified
6766424706940651a7f632f03c0664c945277497170efa93546021228db2df65,2019-12,Gwent Police,Gwent Police,-3.035355,51.621566,On or near PENTRE LANE,W01001622,Newport 003F,Investigation complete; no suspect identified
1cc91a49ab4de9f08fb85713867d1b25e7ef5280c34b63549752354584344040,2019-12,Gwent Police,Gwent Police,-3.068272,51.736920,On or near THE AVENUE,W01001483,Torfaen 002B,Investigation complete; no suspect identified
8703d120f9035542440fa22aa568e0274851a7d2b811062d52824100a6f8ac71,2019-12,Gwent Police,Gwent Police,-3.169911,51.784173,On or near KING STREET,W01001468,Blaenau Gwent 005E,Investigation complete; no suspect identified
ac469e3da136b3b144e465a7d5ba20aad9f9b27a31b7bb2e693269f77a10ade7,2019-12,Gwent Police,Gwent Police,-3.031760,51.697360,On or near SCHOOL VIEW,W01001524,Torfaen 004D,Investigation complete; no suspect identified
0ee768cb40fde09b30666f5e32eb7354bd0a331a0710ffb5008cd179476f7e94,2019-12,Gwent Police,Gwent Police,-3.244448,51.781268,On or near Petrol Station,W01001475,Blaenau Gwent 003D,Investigation complete; no suspect identified
09e119caf3ef75bc617a0d000d4821a28b587352b90e9a8df6f49eda5c01f625,2019-12,Gwent Police,Gwent Police,-3.018460,51.636001,On or near JOHN BAKER CLOSE,W01001505,Torfaen 013B,Investigation complete; no suspect identified
df39c29877b91577095d98822ee5e6199847c56971e9241e4f932f5a398057c0,2019-12,Gwent Police,Gwent Police,-3.115954,51.784239,On or near Park/Open Space,W01001489,Torfaen 001C,Investigation complete; no suspect identified
8f9483a00cc78166ecae1cae5e1108f9558f749be0123220e6d45d6e0d34d1f8,2019-12,Gwent Police,Gwent Police,-3.034743,51.607994,On or near DARENT ROAD,W01001620,Newport 003D,Investigation complete; no suspect identified
c1594ca7ace5ec9a7e7b833b2171c2c03049ac4f4eecd550e0f07d1be2374b1d,2019-12,Gwent Police,Gwent Police,-3.002275,51.583503,On or near YORK PLACE,W01001687,Newport 014D,Investigation complete; no suspect identified
2a1b8d6b4bd388d2f6e510702f761dc987b0705951ac6fa00c08cfcf931b54c3,2019-12,Gwent Police,Gwent Police,-3.163807,51.677612,On or near Sports/Recreation Area,W01001357,Caerphilly 006B,Investigation complete; no suspect identified
f24e522c283b820a10132c32601bc7da943b9bf8aa53b5f603388cb22c2e74d0,2019-12,Gwent Police,Gwent Police,-3.023782,51.654837,On or near Supermarket,W01001506,Torfaen 010A,Investigation complete; no suspect identified
e21c9258c9b41d964c5c4c0db8750ca65f1d0cd7c98783c8cc1209858a4cc6fd,2019-12,Gwent Police,Gwent Police,-3.046312,51.704748,On or near CONWAY ROAD,W01001491,Torfaen 004A,Investigation complete; no suspect identified
4839a0a929315226c3c7ffa40b5360b883452c41a2badc8bfb32f1f2a1c345f4,2019-12,Gwent Police,Gwent Police,-3.287567,51.656170,On or near LLANCAIACH COURT,W01001379,Caerphilly 013C,Investigation complete; no suspect identified
93cf7799b0d9e986fa29720cea0c91489f56761080db5b63bad18226bb28e4a9,2019-12,Gwent Police,Gwent Police,-3.291803,51.765867,On or near CORONATION TERRACE,W01001429,Caerphilly 001F,Investigation complete; no suspect identified
39e1016cce9822b402e874c3be74f08360fccc2e76ccc67f4670b8d478a2fb73,2019-12,Gwent Police,Gwent Police,-2.996478,51.577169,On or near BELL VUE TERRACE,W01001659,Newport 018A,Investigation complete; no suspect identified
14f72772dd6f9691fdae75f2b4f7428332fb54cd42ad27c1acebea56e7af52c4,2019-12,Gwent Police,Gwent Police,-2.996478,51.577169,On or near BELL VUE TERRACE,W01001659,Newport 018A,Investigation complete; no suspect identified
8d918cd2b480cbf058f8e7cc134eba10218f72c4df5403c7e08350872c1dc85d,2019-12,Gwent Police,Gwent Police,-2.943987,51.588743,On or near BEECHAM STREET,W01001609,Newport 015B,Investigation complete; no suspect identified
90cd0cd15a23afaf7d237bd6908801786e3ca0b58b9c71607898be3862ef1c92,2019-12,Gwent Police,Gwent Police,-3.177501,51.675875,On or near LLWYN ON LANE,W01001392,Caerphilly 009D,Investigation complete; no suspect identified
88de340e785abe8142054e775afbecf7f5838cc403efe32d2c4afe3b0132d203,2019-12,Gwent Police,Gwent Police,-3.046795,51.704321,On or near SOUTH VIEW,W01001491,Torfaen 004A,Investigation complete; no suspect identified
1a75c737e832e6c983e22d2bd71661f6e8e3838a259d248820353db37f5964d4,2019-12,Gwent Police,Gwent Police,-3.286676,51.761886,On or near HIGH STREET,W01001375,Caerphilly 001B,Investigation complete; no suspect identified
45e1f92a1f3c234dbc3149ee426d4ef90b36307338f46fa06bf56a5b87185b8f,2019-12,Gwent Police,Gwent Police,-3.037898,51.586781,On or near Petrol Station,W01001674,Newport 009E,Investigation complete; no suspect identified
1ee2e54b8801bede530be4473076b6f66b87ae63470d8e35b2bb89420ae3bd6a,2019-12,Gwent Police,Gwent Police,-3.220506,51.692259,On or near ELM STREET,W01001326,Caerphilly 003B,Investigation complete; no suspect identified
2b729e33c257923f5b96eec307563448bbd3b20597f9bcf6e0c68e86b9355681,2019-12,Gwent Police,Gwent Police,-2.967587,51.579874,On or near COLSTON AVENUE,W01001642,Newport 013A,Investigation complete; no suspect identified
3919eec60094b81b57aca7433021e2b7bd6c40f2d2d400222467da1e1e347969,2019-12,Gwent Police,Gwent Police,-3.031668,51.648150,On or near CANBERRA CLOSE,W01001528,Torfaen 010D,Investigation complete; no suspect identified
ca2fd604f9fb1915109cc08504c763f618cb431607bd522016e60c9bbf20810e,2019-12,Gwent Police,Gwent Police,-3.299976,51.774453,On or near COLLINS' ROW,W01001429,Caerphilly 001F,Investigation complete; no suspect identified
84b1095b8ba8da9bffc62d5177a2fbc6d6ca7ba4fa8b34c51e0871d5154b7f2f,2019-12,Gwent Police,Gwent Police,-3.204794,51.773418,On or near A4046,W01001460,Blaenau Gwent 007E,Investigation complete; no suspect identified
5e8372edbb5fa7e31ca7287e8dbc6c3caca4ee511dcd8c0b083b6ba967078d71,2019-12,Gwent Police,Gwent Police,-3.234383,51.655671,On or near DERWENDEG AVENUE,W01001363,Caerphilly 012A,Investigation complete; no suspect identified
da30353dd5392e02ba340ea8c397de20aa4499c14c629acfe9f2b5c5cc26efe7,2019-12,Gwent Police,Gwent Police,-2.995231,51.588779,On or near UPPER DOCK STREET,W01001685,Newport 014B,Investigation complete; no suspect identified
9198c6d97ae169463faae8fb111cf5d112c76eb6d22ffc29008a606d8829c830,2019-12,Gwent Police,Gwent Police,-2.942182,51.585179,On or near MALCOLM SARGENT CLOSE,W01001668,Newport 010D,Investigation complete; no suspect identified
cc0a0dc6acfe4ac3eda2226dc14f1486709c35c0da49198b4ca69b28878f69b8,2019-12,Gwent Police,Gwent Police,-2.809440,51.616193,On or near Parking Area,W01001542,Monmouthshire 009A,Investigation complete; no suspect identified
a1da85f82b8c56ba3290dc7bc8ba72550dd44b498ae69d492615de117e1b2ba3,2019-12,Gwent Police,Gwent Police,-3.248732,51.771053,On or near QUEEN VICTORIA STREET,W01001478,Blaenau Gwent 006C,Investigation complete; no suspect identified
f1b8c7cdb03bdb0fcc591ff7b76f53f7b1b52ec157f7aa936f3d6dcef65a8271,2019-12,Gwent Police,Gwent Police,-2.991369,51.585089,On or near Parking Area,W01001687,Newport 014D,Investigation complete; no suspect identified
8003bd2569e3498e8fa91f46ccbb2bf615aaede522edea8c7073835d179ddec3,2019-12,Gwent Police,Gwent Police,-3.196841,51.651285,On or near HIGHFIELD CRESCENT,W01001405,Caerphilly 011E,Investigation complete; no suspect identified
882ed4640fba135b5d7543d76195bc46b72067fa0b63a372f2de0c44bdb1a58d,2019-12,Gwent Police,Gwent Police,-3.215368,51.776950,On or near TREDEGAR AVENUE,W01001459,Blaenau Gwent 007D,Investigation complete; no suspect identified
a4eb676bf28da94f8bdaaa253176ff4452ed5bb39b6e77566f0e18c972520371,2019-12,Gwent Police,Gwent Police,-3.218056,51.699100,On or near LEWIS STREET,W01001325,Caerphilly 003A,Investigation complete; no suspect identified
8b8b1f70bb255dc581c642c13b38b8575c6727709aba62a56304913a6dd23c33,2019-12,Gwent Police,Gwent Police,-2.943987,51.588743,On or near BEECHAM STREET,W01001609,Newport 015B,Investigation complete; no suspect identified
bec7148d7e1a305fff1d11ee80ffca0d7e848034b98caff4150f67295d953e7d,2019-12,Gwent Police,Gwent Police,-3.034772,51.608659,On or near DARENT CLOSE,W01001619,Newport 003C,Investigation complete; no suspect identified
e3d1ac8644b32b7ccfe0ad9971e81b3ad16191c920530c078345b1fbdb8002ca,2019-12,Gwent Police,Gwent Police,-3.184968,51.660523,On or near PENMAEN ROAD,W01001401,Caerphilly 011A,Investigation complete; no suspect identified
7ebcac120c458fafe8f46e3ff16ccf130aca4109b2bfd860f64e86957d6b1470,2019-12,Gwent Police,Gwent Police,-3.058522,51.749183,On or near LLANOVER ROAD,W01001482,Torfaen 002A,Investigation complete; no suspect identified
1624ff9cb5537c8b3ed97e87b52a15f5589a42a3654cf3a72b5958d0a05da374,2019-12,Gwent Police,Gwent Police,-3.019172,51.654877,On or near Parking Area,W01001506,Torfaen 010A,Investigation complete; no suspect identified
cf4825a5bf48763915fc6474d2ea7271c5a92cb1697706e63755d767a1004ee6,2019-12,Gwent Police,Gwent Police,-3.182954,51.595354,On or near TYNYWERN TERRACE,W01001346,Caerphilly 020D,Investigation complete; no suspect identified
20af31bceba6a27ce74919856c9fa95ebe70d78d4f2b177c866335cde1fe481d,2019-12,Gwent Police,Gwent Police,-3.246665,51.775957,On or near Supermarket,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
c7b1377177c1abd9d1b81dfb63b6e3dac4ae254dc4f5fc195bb471514367a29e,2019-12,Gwent Police,Gwent Police,-3.225856,51.694290,On or near SCHOOL STREET,W01001326,Caerphilly 003B,Investigation complete; no suspect identified
00864271907f9d563d448e5b68f67cb6865d5b30183488c29ad8323903b887cc,2019-12,Gwent Police,Gwent Police,-2.939750,51.596034,On or near Petrol Station,W01001663,Newport 008C,Investigation complete; no suspect identified
79dd9ffa71372fe3470bb96cc05da13eac0f93936799f19b16c949a8cf183a91,2019-12,Gwent Police,Gwent Police,-3.044452,51.579881,On or near VIADUCT VIEW,W01001637,Newport 016B,Investigation complete; no suspect identified
88a5919aae6a62bc580d5ea655dd96e17c5ce91cc71e094159b1cd37f9a885ad,2019-12,Gwent Police,Gwent Police,-3.014642,51.823335,On or near Petrol Station,W01001580,Monmouthshire 002E,Investigation complete; no suspect identified
76d38f037df4ac9ae175aeb3161322d6e6eee9a67b3b853a4d5554ae6c64132e,2019-12,Gwent Police,Gwent Police,-2.752164,51.640131,On or near ORCHARD RISE,W01001590,Monmouthshire 009D,Investigation complete; no suspect identified
0bad2fae6b14ce4ed0a63b21cb94d90ec1b3489e8c4c0053dbeb3ea5684a6044,2019-12,Gwent Police,Gwent Police,-3.228599,51.579140,On or near HEOL-Y-NANT,W01001370,Caerphilly 023A,Investigation complete; no suspect identified
67270c61a3952252d556de03b860654b4a5e90cc2e81d5ab88e3ecd90077a775,2019-12,Gwent Police,Gwent Police,-2.983208,51.586821,On or near Bus/Coach Station,W01001693,Newport 013E,Investigation complete; no suspect identified
fffd96bbcd5a47a31df55b1ae623e1acd2eea4d63b1c7af279ec1160f8a78c1f,2019-12,Gwent Police,Gwent Police,-3.064081,51.637997,On or near FOREST VIEW,W01001533,Torfaen 012B,Investigation complete; no suspect identified
d78ad09b6d28d5ab305cbf1c12ef4c472f1099b8c15bc01473511f5f8b09ac26,2019-12,Gwent Police,Gwent Police,-2.996604,51.602704,On or near BRYNGLAS AVENUE,W01001683,Newport 006D,Investigation complete; no suspect identified
0d70648a2d104d84ef58d280948f414db15e5abdcd7b305fe2a4df9247b62288,2019-12,Gwent Police,Gwent Police,-3.051208,51.641836,On or near FARLAYS,W01001497,Torfaen 011A,Investigation complete; no suspect identified
d36ecd72970bb0be4dc0a8c0ab53376a1277d8c439b440bf0c68d54a9e20e472,2019-12,Gwent Police,Gwent Police,-3.227904,51.712782,On or near Parking Area,W01001385,Caerphilly 002D,Investigation complete; no suspect identified
7045bb64111c75dc45326186996bad803b142cf3cb71cde3569405bb4cd5eb44,2019-12,Gwent Police,Gwent Police,-3.174165,51.793895,On or near BARLEY FIELD ROAD,W01001448,Blaenau Gwent 002C,Investigation complete; no suspect identified
de4f84f5b8dfeeaaea9348bab2774b977694254becdfeb00ba9f3424ab3ae559,2019-12,Gwent Police,Gwent Police,-3.045725,51.701858,On or near NORTH ROAD,W01001491,Torfaen 004A,Investigation complete; no suspect identified
c47fe81f489db6ffb2ad80a33cbc30caf0eea5affdbce5213b90c96159514568,2019-12,Gwent Police,Gwent Police,-3.216393,51.589005,On or near HEOL CAE BACH,W01001371,Caerphilly 022A,Investigation complete; no suspect identified
f592388b9c99a0e171e297018eb1bdbfa4762713994373b9574096b6839860b0,2019-12,Gwent Police,Gwent Police,-3.004018,51.569632,On or near GREENWICH ROAD,W01001660,Newport 018B,Investigation complete; no suspect identified
ef25101ae1e17da8378bbd007d4c564a4396d3e110614a386a7335ac264f9a6e,2019-12,Gwent Police,Gwent Police,-2.991369,51.585089,On or near Parking Area,W01001687,Newport 014D,Investigation complete; no suspect identified
56dad095bdbf42d6385106af08df66cb42b99453dbd15483b08ddeba3942cda1,2019-12,Gwent Police,Gwent Police,-3.275832,51.785346,On or near SILOAM CLOSE,W01001474,Blaenau Gwent 003C,Investigation complete; no suspect identified
e0851161a7e50dbd82afd1f4a4474998c2c1ac8251c852033a7a8ded7310918b,2019-12,Gwent Police,Gwent Police,-2.991133,51.574247,On or near POTTERY TERRACE,W01001659,Newport 018A,Investigation complete; no suspect identified
680d8d529bd685cf72390050fb339f2598060ead8bde29873395387aad3f43a9,2019-12,Gwent Police,Gwent Police,-2.967753,51.601255,On or near CHURCH COURT,W01001614,Newport 005A,Investigation complete; no suspect identified
19a6687603434bb4dead7ea6790e286f98d5e9a0b12a9462fc93605714caeeaa,2019-12,Gwent Police,Gwent Police,-3.105265,51.614238,On or near CWRT YR YSGOL,W01001411,Caerphilly 017A,Investigation complete; no suspect identified
43db3d1abae184cf02e322303996150d70459099358ec2d4baa71be64bb9e6c0,2019-12,Gwent Police,Gwent Police,-3.240666,51.719994,On or near Parking Area,W01001384,Caerphilly 002C,Investigation complete; no suspect identified
6fc2c96231dae43b0f32736cd70ef1920e53aeca47071bbbe097148891adb70b,2019-12,Gwent Police,Gwent Police,-2.994307,51.570902,On or near Sports/Recreation Area,W01001660,Newport 018B,Investigation complete; no suspect identified
b7a98dbf0bf9acbd67d3c207ca154bfcb85708f47c44b0c673168c58bad29af9,2019-12,Gwent Police,Gwent Police,-3.166170,51.802130,On or near Pedestrian Subway,W01001446,Blaenau Gwent 002A,Investigation complete; no suspect identified
5474470c4af04f58773f8936bf9764d39f08163169ca0a5013a8ea2a91588294,2019-12,Gwent Police,Gwent Police,-3.276130,51.595339,On or near UPPER FRANCIS STREET,W01001331,Caerphilly 018B,Investigation complete; no suspect identified
a73eddada208b4a9bfb783823b726a63b2c6bc54659068c27acf6314cdad1203,2019-12,Gwent Police,Gwent Police,-2.994487,51.587085,On or near Supermarket,W01001687,Newport 014D,Investigation complete; no suspect identified
4e82bd7fe7d84ee7f7f0a6830b43cfd0cddee3fc747114f6e8a1b9ff88239006,2019-12,Gwent Police,Gwent Police,-2.994487,51.587085,On or near Supermarket,W01001687,Newport 014D,Investigation complete; no suspect identified
f533e340741780075a2bdd1a8bfddd0b96f393e17d25e9f82d6f7cad4572027d,2019-12,Gwent Police,Gwent Police,-3.020059,51.821633,On or near NEVILL STREET,W01001557,Monmouthshire 001C,Investigation complete; no suspect identified
b8faa20bf7a0ee8e4713c0847d42a8ce1d44484193ccefe9349afcc56388337f,2019-12,Gwent Police,Gwent Police,-3.192783,51.648683,On or near GELLI LANE,W01001405,Caerphilly 011E,Investigation complete; no suspect identified
e61bf65f8cac75a7aac886b187a9f77c6dfb01d0f05a716176b651fc104121f1,2019-12,Gwent Police,Gwent Police,-3.203986,51.702186,On or near JAMES STREET,W01001334,Caerphilly 005A,Investigation complete; no suspect identified
033c4c6794f4573f911c9d58af4c47503a70f551277eaad2825cb98b55a4b9bc,2019-12,Gwent Police,Gwent Police,-3.018801,51.586086,On or near RIDGEWAY DRIVE,W01001602,Newport 012B,Investigation complete; no suspect identified
60941742b02db2e00fdb8a04be5ec7ab5d9ff774420ef9adcfee5ee74e333fb2,2019-12,Gwent Police,Gwent Police,-3.335156,51.767171,On or near Supermarket,W01001295,Merthyr Tydfil 002A,Investigation complete; no suspect identified
704158936fda5627b2905d0af370e6fc3ff8a5bcea45371fca48727906c072d8,2019-12,Gwent Police,Gwent Police,-2.902066,51.703616,On or near TWYN SQUARE,W01001596,Monmouthshire 006E,Investigation complete; no suspect identified
195614fda295080031606672006dc4156b9990b3b0127ff45aa95e1f32a415ab,2019-12,Gwent Police,Gwent Police,-3.238788,51.642263,On or near LEWIS STREET,W01001433,Caerphilly 013E,Investigation complete; no suspect identified
b13f7f42cf71a813231690b1527dc2c68af3368194ae440114a4ba737856325d,2019-12,Gwent Police,Gwent Police,-3.214357,51.579774,On or near Supermarket,W01001373,Caerphilly 022C,Investigation complete; no suspect identified
8b3deecd16bc0959ffde754f80dee7c790fb2c5de2bcd0c9cabb80083dac6356,2019-12,Gwent Police,Gwent Police,-3.144465,51.711287,On or near CWRT BRACTY,W01001465,Blaenau Gwent 009B,Investigation complete; no suspect identified
5ac00bcf6cf3a2c1311840da91f59345d398fefe82c0aaca6c73571947d6aa4e,2019-12,Gwent Police,Gwent Police,-2.960233,51.619839,On or near Petrol Station,W01001628,Newport 001F,Investigation complete; no suspect identified
9b7cadb89764a8610561c52a98268f9cf43c2634033e43fbd51ca4c342db20bc,2019-12,Gwent Police,Gwent Police,-3.229354,51.669607,On or near PENGAM STREET,W01001415,Caerphilly 008B,Investigation complete; no suspect identified
fa0b261953a2bc4688d653472d2543593aad7806900f0cbabebc0a9d43eff4fe,2019-12,Gwent Police,Gwent Police,-3.023782,51.654837,On or near Supermarket,W01001506,Torfaen 010A,Investigation complete; no suspect identified
cd34f9023f0d0c7237827bf2ed6870c40b8f3e380f82da498dede0524e228982,2019-12,Gwent Police,Gwent Police,-3.028860,51.644129,On or near HENLLYS WAY,W01001532,Torfaen 010E,Investigation complete; no suspect identified
c5ebe04eae2a30ea78284d34d41c56c2d4e4b18d6c922baaeabe9b94d1f21328,2019-12,Gwent Police,Gwent Police,-3.009281,51.592903,On or near ALLT-YR-YN ROAD,W01001600,Newport 012A,Investigation complete; no suspect identified
251f9e9b03f4edd247bec0275769e9836f8b472949b01796c1fa773df734ff67,2019-12,Gwent Police,Gwent Police,-3.133576,51.655483,On or near Sports/Recreation Area,W01001327,Caerphilly 014A,Investigation complete; no suspect identified
a26e1173717aec9b151063b684cec626b252132f5ab2afe7ff494d0fd21f7239,2019-12,Gwent Police,Gwent Police,-2.944981,51.579564,On or near SPYTTY ROAD,W01001646,Newport 015E,Investigation complete; no suspect identified
2745b0fc75ce4679550289e7f1562515098ef810a7abcf92e497533830666561,2019-12,Gwent Police,Gwent Police,-3.150867,51.681804,On or near WOODVIEW TERRACE,W01001359,Caerphilly 006D,Investigation complete; no suspect identified
7260904b147be451ab5965f3b69d741dc32fe7dda3dbfabcf625253b0e3a61ea,2019-12,Gwent Police,Gwent Police,-3.194598,51.666594,On or near Parking Area,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
498690a61c13aa7ada43df4fa5129dac92cfc63cfd66ba5c83b0a9511a0c238e,2019-12,Gwent Police,Gwent Police,-3.006618,51.589338,On or near FIELDS ROAD,W01001603,Newport 012C,Investigation complete; no suspect identified
d8388f26e566c188bcc77e14d4c0fd13491bbfd0dfa8e89b9390a537b71bdc3e,2019-12,Gwent Police,Gwent Police,-3.079378,51.772083,On or near GLADSTONE TERRACE,W01001490,Torfaen 001D,Investigation complete; no suspect identified
83359485f4cd26a04ff168b136cd01d034e88f46d4169f3036646d6764b84bb2,2019-12,Gwent Police,Gwent Police,-3.071047,51.594468,On or near IRIS ROAD,W01001670,Newport 009B,Investigation complete; no suspect identified
78a22037ac16e4f93bcaec729912e64bc7a46d674772bc84397605a37696752a,2019-12,Gwent Police,Gwent Police,-3.228960,51.689231,On or near HANBURY ROAD,W01001338,Caerphilly 004C,Investigation complete; no suspect identified
