Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
7891cd39feac16a056e5aeaf582b6411bdad1368894cde4d48334b8099400921,2017-03,Essex Police,Essex Police,0.293549,51.489465,On or near GILBERT ROAD,E01015982,Thurrock 019A,Investigation complete; no suspect identified
1cecd03951c8fb8afed5f29b5b90a6dc66ed6535b300f712acbc9f8896dc5a7d,2017-03,Essex Police,Essex Police,1.156373,51.806091,On or near WRENDALE,E01022041,Tendring 010D,Investigation complete; no suspect identified
264c9b161d9b3fbdf08b279bc65846fbd0dc56e66f1c0829098a63ba0393b04d,2017-03,Essex Police,Essex Police,0.928110,51.895930,On or near Sports/Recreation Area,E01021704,Colchester 022F,Investigation complete; no suspect identified
4830ff8a1fc862238a277544d1bda5c7e483610f3c3102cbc52a4345a2af81f1,2017-03,Essex Police,Essex Police,1.230514,51.841996,On or near WILLOW AVENUE,E01022010,Tendring 008F,Investigation complete; no suspect identified
7e996b8ec0f9257facc89f26dd4d4e3cda293a8573b06e586fd097a304df01d4,2017-03,Essex Police,Essex Police,0.658349,51.544671,On or near LEIGH HALL ROAD,E01015849,Southend-on-Sea 011E,Investigation complete; no suspect identified
5681bc703772005926e5f7f65ca0134446b879cbc6f42334b17c7a4d84d59152,2017-03,Essex Police,Essex Police,0.322759,51.475778,On or near HIGH STREET,E01015954,Thurrock 017D,Investigation complete; no suspect identified
fb5bf1fff2596f115919816df433ad6aaaa87c1f532a1c10caf4d0833136963c,2017-03,Essex Police,Essex Police,1.230514,51.841996,On or near WILLOW AVENUE,E01022010,Tendring 008F,Investigation complete; no suspect identified
119d308450b0bb56edab0a800de4e12ff3bd74bbc9a43efb831e560ed6d4ca39,2017-03,Essex Police,Essex Police,1.167634,51.858026,On or near ABBEY CRESCENT,E01021973,Tendring 007A,Investigation complete; no suspect identified
6ec2b73bde6bc9895daa3e01d8e47bf281d41a060fb54390930d0bf362464643,2017-03,Essex Police,Essex Police,1.171198,51.794899,On or near CONNAUGHT CLOSE,E01022050,Tendring 014E,Investigation complete; no suspect identified
f93d9ac8e5dd144bbff2db7c8497ea1befcf26da3b301002901f77ee90fba784,2017-03,Essex Police,Essex Police,0.045084,51.625382,On or near Supermarket,E01021748,Epping Forest 015G,Investigation complete; no suspect identified
ae7686036f779c7cc79777e7b9183c9c80b714d4c7ad0382a63d3b74e845ac2d,2017-03,Essex Police,Essex Police,0.467864,51.735073,On or near PARK ROAD,E01033141,Chelmsford 010G,Investigation complete; no suspect identified
07ccf3a992ec73bccdda21037cbc3d48c218f4871b0b70ee80fa45d4ff9cda17,2017-03,Essex Police,Essex Police,0.458379,51.567352,On or near CHERRYDOWN EAST,E01021296,Basildon 020C,Investigation complete; no suspect identified
1547aab856c96b48a2dd6ff6a2f5df3beb0d92ab2269b31e5db431335ba515a6,2017-03,Essex Police,Essex Police,0.372951,51.466688,On or near SHELLEY PLACE,E01016008,Thurrock 018F,Investigation complete; no suspect identified
d6187d0e2d9a9c3e1b8b9f5fc358b511a5c7cbd3bc9d514f0b8ae710e1dab7f6,2017-03,Essex Police,Essex Police,0.159716,51.713876,On or near BLENHEIM SQUARE,E01021799,Epping Forest 001E,Investigation complete; no suspect identified
4b1a4c37fa8c412198dcea8662cf78942bd1dcecc747d2dd28d5a3669ebe079f,2017-03,Essex Police,Essex Police,0.106441,52.032444,On or near HOG'S LANE,E01022098,Uttlesford 003E,Investigation complete; no suspect identified
eaf7c4f18b5fd45c790fc17774b50e73babf588308c594d30bff17dbc3af18a1,2017-03,Essex Police,Essex Police,0.785236,51.531904,On or near TOWERFIELD ROAD,E01015877,Southend-on-Sea 013B,Investigation complete; no suspect identified
d15a5397afd5c0af1c7b3c5ced87ffd14bb4b211ef88b05d92e207f5355bca83,2017-03,Essex Police,Essex Police,1.280500,51.857242,On or near BEATRICE ROAD,E01022054,Tendring 006C,Investigation complete; no suspect identified
dec777c3f95021aa28ecc0fe590bd4d40e83bb15d123e092888471e125eb50dd,2017-03,Essex Police,Essex Police,1.273918,51.851624,On or near EAGLE AVENUE,E01022056,Tendring 006E,Investigation complete; no suspect identified
f176364af90ea243944107ec98a98aef6eaff4bb51ad8bf84d123449b90f43db,2017-03,Essex Police,Essex Police,0.658752,51.603003,On or near STATION APPROACH,E01021936,Rochford 003D,Investigation complete; no suspect identified
47afc4302518397ea44ec36218b5c7dabd6dd2912dd69be9df5627088fd8c24e,2017-03,Essex Police,Essex Police,0.897778,51.887913,On or near SIR ISAAC'S WALK,E01021649,Colchester 007D,Investigation complete; no suspect identified
e3d507c2cd36d14d45b2edab3fb272e81888cd3ca27c56420593212e5e5be1e9,2017-03,Essex Police,Essex Police,0.463670,52.077284,On or near JUSTINIAN CLOSE,E01030107,St Edmundsbury 014C,Investigation complete; no suspect identified
2df4aa6921c3d8960340d7f2d73258552144a4c98133980aa2ae6656b3a9b698,2017-03,Essex Police,Essex Police,0.910977,51.896931,On or near MEANDER MEWS,E01021647,Colchester 007B,Investigation complete; no suspect identified
9591cb8776ebc9fadae0d3d1cce7fcebee6de9b8c5263a0e0db0902868f28410,2017-03,Essex Police,Essex Police,0.454714,51.657837,On or near WHITE'S HILL,E01033143,Chelmsford 018E,Investigation complete; no suspect identified
de3dc21b865144e1cb8c7947a8f92f058446fdd2b5afb5c3e1c8aeb2a9caefd7,2017-03,Essex Police,Essex Police,0.634489,51.811206,On or near ST NICHOLAS CLOSE,E01021417,Braintree 015B,Investigation complete; no suspect identified
2895b16540155d1a9a8058688ac1468c4f36f97469591b6965214998ecd9fb20,2017-03,Essex Police,Essex Police,0.877849,51.906290,On or near BRAISWICK,E01021681,Colchester 004C,Investigation complete; no suspect identified
7547f98bf6b280d2f14b3d11784312b93a7a88260d15d9d40d7aaddfef09b667,2017-03,Essex Police,Essex Police,1.256105,51.843889,On or near NORWOOD WAY,E01021994,Tendring 008B,Investigation complete; no suspect identified
aaedd3a5ed4b501bee15a91c5be1bee56b1e14f7added54213d4d86abfe5ceaf,2017-03,Essex Police,Essex Police,0.461157,51.722264,On or near BROOKLANDS WALK,E01021578,Chelmsford 010B,Investigation complete; no suspect identified
ae8e5281c9c2cb34a696279e85e6beb997b5866a1baa603e41974ea6836aa27b,2017-03,Essex Police,Essex Police,0.213922,51.986761,On or near BELMONT HILL,E01022073,Uttlesford 003D,Investigation complete; no suspect identified
9712228cbbeadb2773bbf4342afd24e0903ffb7c9f10291ace7ef744287d90ac,2017-03,Essex Police,Essex Police,0.645836,51.810987,On or near MULBERRY GARDENS,E01021420,Braintree 017C,Investigation complete; no suspect identified
ef00da49f3bdbe990ce2bad3012b99c6b2d84a374af81be05688479cea1e11f6,2017-03,Essex Police,Essex Police,1.129181,51.792023,On or near THE GREEN,E01022032,Tendring 015E,Investigation complete; no suspect identified
1f6daf2482ea72f093f305167c5df014ef42e040d70fe3606dcf1465ebfd003b,2017-03,Essex Police,Essex Police,0.788409,51.540877,On or near OSPREY CLOSE,E01015879,Southend-on-Sea 013D,Investigation complete; no suspect identified
f0d498612ee601d3ebaa8576e2d2e24ce0a0c2d33673d60507426f9840cd41c8,2017-03,Essex Police,Essex Police,0.900525,51.860603,On or near WILLIAM HARRIS WAY,E01021639,Colchester 018C,Investigation complete; no suspect identified
2eda37bcedcc6a91789d9eec238bb5b70428190b48eefecf2f7b946c9488e953,2017-03,Essex Police,Essex Police,0.253461,51.507617,On or near TEVIOT AVENUE,E01015924,Thurrock 008C,Investigation complete; no suspect identified
0a251349ae818675a3eed5b1e0c650a940fb41a430aa726d9aa006c0d2075e8e,2017-03,Essex Police,Essex Police,0.493507,51.570855,On or near STUBLANDS,E01021326,Basildon 022D,Investigation complete; no suspect identified
16752ca972812449f25b53c74e0ea39fa80ed85a25052bd10a62eff32b7fca02,2017-03,Essex Police,Essex Police,0.741579,51.815979,On or near QUEENSWAY,E01021727,Colchester 020E,Investigation complete; no suspect identified
12725e430fedf1c50889824406e7d38a02e64b3ac42c3c04f40069caee54db1e,2017-03,Essex Police,Essex Police,1.081803,51.943781,On or near Parking Area,E01022020,Tendring 003F,Investigation complete; no suspect identified
6d0af59b2dcb8e5aeef7bfc2cc8203a599ca4dd75c9bf02cbc401b5c06a444b8,2017-03,Essex Police,Essex Police,0.514317,51.612940,On or near REEDS WAY,E01021329,Basildon 006B,Investigation complete; no suspect identified
4541b6b9d132dbda02d61ce518f809881c477410d25b68bda973bd26f78520c5,2017-03,Essex Police,Essex Police,0.090560,51.772176,On or near WYCH ELM,E01021843,Harlow 004E,Investigation complete; no suspect identified
0feb7c0abf1313a9aab6c46934632178e38d43847c77fdb87a15819a4c1aab45,2017-03,Essex Police,Essex Police,0.470762,51.570042,On or near CLICKETT HILL,E01021321,Basildon 015E,Investigation complete; no suspect identified
ffc42d91fbc0966f934139294cd1bd2adafac83cbefa417fdb5d378939aa9298,2017-03,Essex Police,Essex Police,0.787756,51.539408,On or near KINGFISHER CLOSE,E01015880,Southend-on-Sea 013E,Investigation complete; no suspect identified
59ee800bc47fcd26f21ccc6deb7b40c49dd39cfcfc1a69ecdd840fcf254be97c,2017-03,Essex Police,Essex Police,0.555753,51.878135,On or near MANOR STREET,E01033459,Braintree 009F,Investigation complete; no suspect identified
0f24f885da222ef87aaa4e34bd1afd925bc1bd04b655adfa72a189eccf87fe68,2017-03,Essex Police,Essex Police,0.445762,51.849503,On or near COBBLERS GREEN,E01022064,Uttlesford 008B,Investigation complete; no suspect identified
1f396a893c950ce5151efe98eed59e0ef01237f81fd764fb07650a1892f04c1c,2017-03,Essex Police,Essex Police,0.055328,51.648719,On or near Parking Area,E01021791,Epping Forest 012F,Investigation complete; no suspect identified
d3ee64e117926119a2ad3e14afbc8a5d0acea92722d9273c6d22451c1c621353,2017-03,Essex Police,Essex Police,0.270445,51.486039,On or near Parking Area,E01016012,Thurrock 015C,Investigation complete; no suspect identified
16bf478050cb95379cd33f046602dddb8e8c0a41abc3d14767eea3f46c55c6c9,2017-03,Essex Police,Essex Police,0.492061,51.692321,On or near A12,E01021555,Chelmsford 017D,Investigation complete; no suspect identified
296e2c936c9aac0d3cb80473e142ed2a474c87f8f00e9e3d0821d99d90faebb8,2017-03,Essex Police,Essex Police,0.635375,51.574652,On or near GLENWOOD AVENUE,E01021946,Rochford 009A,Investigation complete; no suspect identified
bf469ebe432bea029d95ce5289121d8b0c0e32c91defb3d9a19686eeed434b52,2017-03,Essex Police,Essex Police,0.630540,51.793479,On or near SHORTRIDGE COURT,E01033462,Braintree 017H,Investigation complete; no suspect identified
2a862d22e6ab5a5a120fb4726409e42eb8aa4be06a063fe9c28c226b7b143c96,2017-03,Essex Police,Essex Police,0.272254,51.492281,On or near Motorway Service Area,E01016012,Thurrock 015C,Investigation complete; no suspect identified
bacba98e119c2b3c0498fe893e93aedbd6c868110913576d96fcc31265e15965,2017-03,Essex Police,Essex Police,0.739689,51.550722,On or near LINCOLN CLOSE,E01015886,Southend-on-Sea 009D,Investigation complete; no suspect identified
72dfdaf5481b75e638f8c50469134e9cb8afd3c42d831c3d686c93f1cebb1ce0,2017-03,Essex Police,Essex Police,0.082820,51.643936,On or near CHIGWELL LANE,E01021773,Epping Forest 013C,Investigation complete; no suspect identified
b4858b7e777570949a0e03913bd1120e4be38722c8835c88d944b3971510337c,2017-03,Essex Police,Essex Police,0.425659,51.565614,On or near VALENCE WAY,E01021283,Basildon 021D,Investigation complete; no suspect identified
521ce5c51f342ef6e69df9453c78193b6a59852ff8efa23a7cbf6d56fdc183ce,2017-03,Essex Police,Essex Police,0.235161,51.854521,On or near Park/Open Space,E01022059,Uttlesford 009A,Investigation complete; no suspect identified
189e1e5e9aeb71c22e4f7b58941acb3221e885e99793b9a5e9f4c35f0d98adfe,2017-03,Essex Police,Essex Police,0.477081,51.569207,On or near AMPERS END,E01021320,Basildon 015D,Investigation complete; no suspect identified
e1f5afbccecd2dd5f7ce19e953627f59215c21f5403fb182728a47732ead9962,2017-03,Essex Police,Essex Police,0.513379,52.019858,On or near CHURCH ROAD,E01021414,Braintree 001C,Investigation complete; no suspect identified
a9a8d20a41205a8fef2cf7c606545ac290ad4875774162373d6cb105c139e070,2017-03,Essex Police,Essex Police,0.572687,51.521651,On or near BIRCH CLOSE,E01021485,Castle Point 010A,Investigation complete; no suspect identified
f8a48674ac6136b604860b5f37022062351b442ea4e966761d239bf54a18831e,2017-03,Essex Police,Essex Police,0.425753,51.582007,On or near WALTON COURT,E01021274,Basildon 010D,Investigation complete; no suspect identified
9cd1ca2844772a8d3d04a72cc2aca7c3f07889a3ca92e0747d0abaa64a23074b,2017-03,Essex Police,Essex Police,0.515472,51.940767,On or near OAK HILL,E01021413,Braintree 005D,Investigation complete; no suspect identified
ca46f5064b136f2984c4b921768d0627d70fadb769b5412eeeec022068c074cc,2017-03,Essex Police,Essex Police,0.530074,51.930301,On or near CODHAM LITTLE PARK DRIVE,E01021413,Braintree 005D,Investigation complete; no suspect identified
6950f14ba40ac64aabb25e77a9f873de6f2f58769b2a818c0c70455fc51ba145,2017-03,Essex Police,Essex Police,0.493847,51.582863,On or near PENDLE DRIVE,E01021269,Basildon 012C,Investigation complete; no suspect identified
162c354a8a57073fce720f9a125aa5045c80bdcb2df9f679e5b513936ef96a34,2017-03,Essex Police,Essex Police,0.254787,51.484848,On or near BANNER CLOSE,E01015921,Thurrock 015A,Investigation complete; no suspect identified
a34106fb88565bc0222b424554235a311a91e99435af9741d7aedbb7a3d8ade5,2017-03,Essex Police,Essex Police,0.474190,51.732359,On or near Shopping Area,E01033140,Chelmsford 010F,Investigation complete; no suspect identified
929647151fa04d910d64543c277964ee47a9c7de928fc283938e075c422d547a,2017-03,Essex Police,Essex Police,0.513379,52.019858,On or near CHURCH ROAD,E01021414,Braintree 001C,Investigation complete; no suspect identified
a80e01f9e019b2453d55d250fb7f0f188d88e8844bd6d8f2f1059acedd9c3564,2017-03,Essex Police,Essex Police,0.508754,51.573876,On or near EASTBROOKS MEWS,E01021304,Basildon 013C,Investigation complete; no suspect identified
21fcf762cc506e414bd6b0ae9bdf0d2274de9904f72b4ac33fd6677d2b7395ef,2017-03,Essex Police,Essex Police,0.709726,51.539807,On or near COLLEGE WAY,E01015854,Southend-on-Sea 015D,Investigation complete; no suspect identified
b178d2ff6a3af27ecd1bda8d886a77ed747c4c55e38ab3033038c31a4c2b8de6,2017-03,Essex Police,Essex Police,1.280500,51.857242,On or near BEATRICE ROAD,E01022054,Tendring 006C,Investigation complete; no suspect identified
8bcb235268d80dada859a74a93e33f8a587fbfd2b6b035287528a9b2f48bdb23,2017-03,Essex Police,Essex Police,0.041574,51.636027,On or near SWAN LANE,E01021780,Epping Forest 014A,Investigation complete; no suspect identified
a8d243c69157f7d26ad38387883d5ee848ea825684a266347fca616c2ce6e362,2017-03,Essex Police,Essex Police,0.324396,52.009568,On or near MAPLE LANE,E01022097,Uttlesford 004C,Investigation complete; no suspect identified
3b8a19c34fcbdb9e0e67716ea30c4cc908b63137368d50bd26cc1f015c16c54e,2017-03,Essex Police,Essex Police,1.235250,51.843646,On or near VILLAGE CLOSE,E01022010,Tendring 008F,Investigation complete; no suspect identified
4883273fe19c38b24101e00d97a54b33cdb2b16b3aab0feb71db18731f4641ca,2017-03,Essex Police,Essex Police,0.609738,51.752952,On or near CROUCHMAN'S FARM ROAD,E01021913,Maldon 002D,Investigation complete; no suspect identified
a9c82a241b52f1571f2c35c11c610cf81d794ff7a5f936c5942d2f81a31b3765,2017-03,Essex Police,Essex Police,0.093027,51.753436,On or near Supermarket,E01021859,Harlow 010C,Investigation complete; no suspect identified
e14457ddbdeff97045ab151c858cb48e52fcaf9d4c89b0d3f735804a80642d0e,2017-03,Essex Police,Essex Police,0.724892,51.536803,On or near HONITON ROAD,E01015840,Southend-on-Sea 014B,Investigation complete; no suspect identified
0d183316d77250822d2d3c3ec0099b63678ccb4636f330de22c9af2da031b2f9,2017-03,Essex Police,Essex Police,0.528027,51.865659,On or near BRIDGE END LANE,E01021384,Braintree 013C,Investigation complete; no suspect identified
1e126d308e96d2e8ed78f26ae74bfed9bc165e3ee0c4b44af8b8d9dc6a1bf81e,2017-03,Essex Police,Essex Police,1.278647,51.856529,On or near PERCIVAL ROAD,E01022054,Tendring 006C,Investigation complete; no suspect identified
f2c9ec02ec6bee781f9b804edc11c33e6f53a02aebf939817e292cfee45ff7eb,2017-03,Essex Police,Essex Police,0.414367,51.631596,On or near RADFORD CRESCENT,E01021247,Basildon 003E,Investigation complete; no suspect identified
ad3cd7ed385ce8df6975d90ad16431f05b213a7e3115aa424d5729e4f4254880,2017-03,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Investigation complete; no suspect identified
652a7bf3952ec0cc8da224562a34fb5fba23496883a5cfe61ed2de85d367049a,2017-03,Essex Police,Essex Police,0.705700,51.582035,On or near BACK LANE,E01021955,Rochford 004D,Investigation complete; no suspect identified
64c48bc14ba4a12ae2f127c0b78f6ba39e4d1b58f427292ac6cd1a088ca608bb,2017-03,Essex Police,Essex Police,0.493806,51.566298,On or near MEREDENE,E01021328,Basildon 022E,Investigation complete; no suspect identified
5a0477c1b0310e36d184a8b5e790c4e2e8aad164e43c439b040bd2b76013d199,2017-03,Essex Police,Essex Police,0.579012,51.869192,On or near LEA CLOSE,E01021368,Braintree 011A,Investigation complete; no suspect identified
00f27b9e0e238497d0e8704ff411a7885fa8f61cb34729e8a4357d701643ac7d,2017-03,Essex Police,Essex Police,0.715773,51.533579,On or near PIER HILL,E01015852,Southend-on-Sea 015B,Investigation complete; no suspect identified
a69f601c3289f1878461782912977c840b758075043e5c11d3215a84a7318d5b,2017-03,Essex Police,Essex Police,1.280700,51.860186,On or near First Avenue,E01022054,Tendring 006C,Investigation complete; no suspect identified
5f530d6f29417c0568ccd9a31d48cbbbd116d8bc7a1943bdba76fd0ca8daa0d6,2017-03,Essex Police,Essex Police,1.128922,51.793523,On or near FAIRCLOUGH AVENUE,E01022032,Tendring 015E,Investigation complete; no suspect identified
36627f8ad55bf901e23021c5d210c1cad85c7659f283abfe89c1c61d06b865db,2017-03,Essex Police,Essex Police,0.703284,51.548401,On or near ROOTS HALL AVENUE,E01015861,Southend-on-Sea 004E,Investigation complete; no suspect identified
9b1b330e24b58e90dadf07b1401d7de6a51ec6f137f16b98e9562f8eb2ec221a,2017-03,Essex Police,Essex Police,0.359888,51.461043,On or near BERMUDA ROAD,E01016003,Thurrock 018A,Investigation complete; no suspect identified
4806cd7f7bb707f984d9a78d2e67105a6e3d81a454b96fd6e4abe0ff062b697c,2017-03,Essex Police,Essex Police,0.284020,51.504607,On or near CAWDOR AVENUE,E01015927,Thurrock 007A,Investigation complete; no suspect identified
bd061d3f8a42d28128fa3631bce73717298ecdbc94703437d31e44537f4aea6c,2017-03,Essex Police,Essex Police,0.418090,51.589395,On or near THE CHASE,E01021261,Basildon 010A,Investigation complete; no suspect identified
810cf9e474c22b634805f79762201153c4532f5765bb14f35cd7db688e4347c4,2017-03,Essex Police,Essex Police,0.531909,51.628975,On or near MEADOW LANE,E01021595,Chelmsford 021C,Investigation complete; no suspect identified
